text1,text2,is_same
an active volcano in northern Iran,fictional king from the Witcher series,0
a port on the island of Saint Lucia; capital and largest city of Saint Lucia,capital of Saint Lucia,1
one bound by vows to a religion or life of worship or service,promises made by members of religious communities,1
a terrorist organization that is the militant wing of the Communist Party of the Philippines; a Maoist organization formed to overthrow the government; uses hit squads called Sparrow Units; opposes United States military presence in the Philippines,scientific journal article,0
a fungus with a smooth orange cap and yellow gills and pale yellow stalk,species of fungus,1
a card expressing an Easter greeting,greeting card for the Easter holiday,1
having glossy leaves,species of plant,1
cultivated for its shining oblong leaves and arching clusters of white flowers with pink shading and crinkled yellow lips with variegated magenta stripes,species of plant,1
trousers reaching to the foot,1911 American silent film by Colin Campbell,0
small genus of bulbous perennial herbs of southwestern United States and Mexico; sometimes placed in family Alliaceae,genus of plants,1
go against,species of insect,1
without elegance,manner in which an author chooses to write,1
"type genus of the Viscaceae: Old World evergreen shrubs parasitic on many trees including oaks but especially apple trees, poplars, aspens and cottonwoods",species of plant,0
tie together somebody's limbs,"physical restraint by tying the limbs together, rendering the subject immobile and helpless",1
inflammation of the uvula,upper respiratory tract disease characterized by the swelling of the uvula to 3-5 times its normal size,1
rectangular block of clay baked by the sun or in a kiln; used as a building or paving material,family name,0
terrorism practiced in your own country against your own people,"terrorism committed in a country by its own natives or nationals, without support from abroad",1
a national park in Alaska having mountains and forests and tundra and sand dunes and archeological sites,Wikimedia category,0
the study of microscopic structures of tissues and organs,"London :J.W. Parker,1860. | Boston Public Library (archive.org) View Book",0
(baseball) a list of batters in the order in which they will bat,person who uses skill and deception to win at poker or other card games,0
an order of plants of the subclass Asteridae including: Campanulaceae; Lobeliaceae; Cucurbitaceae; Goodeniaceae; Compositae,Wikimedia category,0
phlebitis in conjunction with the formation of a blood clot (thrombus),Human disease,0
a person who deals tactfully with others,Maine politician,0
the branch of chemistry concerned with fermentation (as in making wine or brewing or distilling),study of biochemical process of fermentation,1
important food fish of the northern Pacific,species of fish,1
bread containing chopped nuts,Wikimedia list article,1
small genus of Old World weedy prostrate annuals: knawel,genus of plants,1
any of various low-growing plants of the genus Sagina having small spherical flowers resembling pearls,Antarctic flower,0
equipment for playing the game of badminton,badminton equipment manufacturer,0
adhesions between the iris and the lens or cornea resulting from trauma or eye surgery or as a complication of glaucoma or cataract; can lead to blindness,human disease,0
amphipod crustacean parasitic on cetaceans,family of crustaceans,1
device that reflects radiation,"reflective surface used to redirect light towards a given subject or scene, used in photography",0
type genus of the family Lepadidae,female given name,0
direct one's libidinous urges into another direction,"journal article; published in Mediterranean Historical Review, Jan 1989",1
a porous form of silica that is highly absorbent,article,0
the number that is represented as a one followed by 24 zeros,Wikimedia list article,0
alter (elements) by alchemy,philosophical and protoscientific tradition,1
a stitch made by looping the thread several times around the needle before inserting it into the fabric,simple knotted embroidery stitch,1
dam to make a millpond to provide power for a water mill,painting by Fanny Churberg,0
"carry away rapidly and secretly, as if mysteriously",trope in Japanese mythology about people being abducted by an angry god,1
a structure attached to the exterior of a building often forming a covered entrance,family name,0
(Southern or Midland) considerable,"bay in Jefferson County, United States of America",1
singing popular songs accompanied by a recording of an orchestra (usually in bars or nightclubs),compilation album by Kalomira,0
